91,47,742,349,56,1,180,2,30079.40,220043.20,
92,47,742,349,56,1,209,2,39839.80,220043.20,
93,48,1860,282,70,3,93,2,32175.00,124462.00,121962.00
94,48,1860,282,70,3,284,2,16901.30,124462.00,121962.00
95,48,1860,282,70,3,274,2,13154.70,124462.00,121962.00
96,49,1331,290,71,3,113,3,33436.00,197223.00,194723.00
97,49,1331,290,71,3,21,3,32305.00,197223.00,194723.00
98,50,334,187,53,1,189,2,62758.80,159692.00,157192.00
99,50,334,187,53,1,285,2,17087.20,159692.00,157192.00
100,51,87,914,25,4,105,3,21708.70,123622.20,122372.20
101,51,87,914,25,4,137,3,19498.70,123622.20,122372.20
102,52,1832,494,40,2,136,2,16633.50,33267.00,32268.99
103,53,433,318,40,2,227,2,42796.00,295874.80,294624.80
104,53,433,318,40,2,241,2,105141.40,295874.80,294624.80
105,54,1133,70,54,1,37,2,36387.00,183024.40,180024.40
106,54,1133,70,54,1,202,2,18478.20,183024.40,180024.40
107,54,1133,70,54,1,41,2,36647.00,183024.40,180024.40
108,55,957,557,27,4,47,1,40024.40,97299.80,96049.80
109,55,957,557,27,4,12,1,33003.10,97299.80,96049.80
110,55,957,557,27,4,89,1,24272.30,97299.80,96049.80
111,56,1350,82,39,2,77,1,24142.30,183116.70,
112,56,1350,82,39,2,223,1,83344.30,183116.70,
113,56,1350,82,39,2,256,1,75630.10,183116.70,
114,57,190,256,73,3,56,3,51365.60,340493.40,337993.40
115,57,190,256,73,3,127,3,37310.00,340493.40,337993.40
116,57,190,256,73,3,199,3,24822.20,340493.40,337993.40
117,58,1930,186,53,1,254,3,95722.90,287168.70,284668.70
118,59,798,700,39,2,62,1,43300.40,303487.60,300987.60
119,59,798,700,39,2,55,1,40063.40,303487.60,300987.60
120,59,798,700,39,2,224,1,220123.80,303487.60,300987.60
121,60,473,635,72,3,8,1,28710.50,107166.80,105916.80
122,60,473,635,72,3,214,1,78456.30,107166.80,105916.80
123,61,470,582,73,3,169,3,26379.60,79138.80,77888.80
124,62,500,823,56,1,57,3,38989.60,285031.50,282531.50
125,62,500,823,56,1,50,3,39387.40,285031.50,282531.50
126,62,500,823,56,1,149,3,16633.50,285031.50,282531.50
127,63,1319,864,55,1,193,1,55667.30,55667.30,
128,64,1296,529,73,3,31,3,24774.10,396368.70,393868.70
129,64,1296,529,73,3,14,3,28749.50,396368.70,393868.70
130,64,1296,529,73,3,217,3,78599.30,396368.70,393868.70
131,65,156,725,53,1,228,1,33690.80,33690.80,31332.44
132,66,797,895,40,2,214,3,78456.30,463261.50,460761.50
133,66,797,895,40,2,142,3,16529.50,463261.50,460761.50
134,66,797,895,40,2,212,3,59434.70,463261.50,460761.50
135,67,1474,38,72,3,242,3,95722.90,287168.70,284168.70
136,68,722,489,41,2,47,1,40024.40,75507.90,74257.90
137,68,722,489,41,2,170,1,35483.50,75507.90,74257.90
138,69,157,258,55,1,13,1,27475.50,47511.10,44511.10
139,69,157,258,55,1,101,1,20035.60,47511.10,44511.10
140,70,437,476,73,3,281,2,8755.50,128533.60,126033.60
141,70,437,476,73,3,110,2,20191.60,128533.60,126033.60
142,70,437,476,73,3,114,2,35319.70,128533.60,126033.60
143,71,1120,509,73,3,96,1,21630.70,21630.70,20549.17
144,72,798,681,41,2,217,3,78599.30,344802.90,341802.90
145,72,798,681,41,2,49,3,36335.00,344802.90,341802.90
146,73,1622,772,71,3,155,2,19394.70,65826.80,62826.80
147,73,1622,772,71,3,260,2,13518.70,65826.80,62826.80
148,74,1288,218,32,4,131,3,39839.80,251534.40,248534.40
149,74,1288,218,32,4,13,3,27475.50,251534.40,248534.40
150,74,1288,218,32,4,153,3,16529.50,251534.40,248534.40
151,75,397,348,73,3,184,3,58178.90,239311.80,236311.80
152,75,397,348,73,3,108,3,21591.70,239311.80,236311.80
153,76,666,765,71,3,125,1,39839.80,66219.40,63719.40
154,76,666,765,71,3,169,1,26379.60,66219.40,63719.40
155,77,901,585,56,1,153,2,16529.50,188370.00,187120.00
156,77,901,585,56,1,14,2,28749.50,188370.00,187120.00
157,77,901,585,56,1,67,2,48906.00,188370.00,187120.00
158,78,1730,691,26,4,96,2,21630.70,110383.00,107383.00
159,78,1730,691,26,4,226,2,33560.80,110383.00,107383.00
160,79,907,36,54,1,273,2,13154.70,104306.80,101806.80
161,79,907,36,54,1,61,2,38998.70,104306.80,101806.80
162,80,1013,920,25,4,265,2,13503.10,27006.20,25655.89
163,81,316,656,32,4,198,1,18621.20,61941.10,60691.10
164,81,316,656,32,4,66,1,43319.90,61941.10,60691.10
165,82,22,289,54,1,167,1,35444.50,97353.10,96103.10
166,82,22,289,54,1,85,1,21754.20,97353.10,96103.10
167,82,22,289,54,1,39,1,40154.40,97353.10,96103.10
168,83,151,906,41,2,107,1,20022.60,249947.10,246947.10
169,83,151,906,41,2,266,1,10190.70,249947.10,246947.10
170,83,151,906,41,2,221,1,219733.80,249947.10,246947.10
171,84,1551,287,73,3,131,1,39839.80,63852.10,61352.10
172,84,1551,287,73,3,92,1,24012.30,63852.10,61352.10
173,85,1088,91,43,2,26,3,27883.70,188377.80,187127.80
174,85,1088,91,43,2,266,3,10190.70,188377.80,187127.80
175,85,1088,91,43,2,201,3,24718.20,188377.80,187127.80
176,86,438,326,56,1,60,1,53381.90,106242.50,103242.50
177,86,438,326,56,1,260,1,13518.70,106242.50,103242.50
178,86,438,326,56,1,182,1,39341.90,106242.50,103242.50
179,87,1580,801,39,2,209,1,39839.80,39839.80,
180,88,216,428,70,3,10,1,27528.80,64838.80,62338.80
181,88,216,428,70,3,121,1,37310.00,64838.80,62338.80
182,89,1306,949,71,3,17,2,28769.00,177184.80,
183,89,1306,949,71,3,58,2,43293.90,177184.80,
184,89,1306,949,71,3,142,2,16529.50,177184.80,
185,90,1306,841,32,4,184,2,58178.90,253123.00,
186,90,1306,841,32,4,118,2,35319.70,253123.00,
187,90,1306,841,32,4,190,2,33062.90,253123.00,
188,91,905,208,39,2,264,3,13159.90,293685.60,
189,91,905,208,39,2,255,3,84735.30,293685.60,
190,92,781,151,71,3,88,2,21728.20,43456.40,41283.58
191,93,382,761,25,4,1,3,27470.30,138157.50,135157.50
192,93,382,761,25,4,200,3,18582.20,138157.50,135157.50
193,94,1920,523,54,1,33,2,32308.90,64617.80,63367.80
194,95,737,755,56,1,77,1,24142.30,67436.20,64936.20
195,95,737,755,56,1,187,1,43293.90,67436.20,64936.20
196,96,1439,146,72,3,225,3,42666.00,816141.30,813141.30
197,96,1439,146,72,3,247,3,84735.30,816141.30,813141.30
198,96,1439,146,72,3,222,3,144645.80,816141.30,813141.30
199,97,24,675,40,2,92,3,24012.30,173109.30,171859.30
200,97,24,675,40,2,261,3,13590.20,173109.30,171859.30
201,97,24,675,40,2,98,3,20100.60,173109.30,171859.30
202,98,1567,750,70,3,134,1,16607.50,52221.00,49221.00
203,98,1567,750,70,3,174,1,35613.50,52221.00,49221.00
204,99,1503,314,72,3,153,3,16529.50,49588.50,48338.50
205,100,222,491,53,1,261,3,13590.20,119909.40,118659.40
206,100,222,491,53,1,169,3,26379.60,119909.40,118659.40
207,101,1654,730,71,3,288,1,4865.90,48159.80,45159.80
208,101,1654,730,71,3,187,1,43293.90,48159.80,45159.80
209,102,473,972,56,1,19,2,24770.20,199586.40,
210,102,473,972,56,1,225,2,42666.00,199586.40,
211,102,473,972,56,1,81,2,32357.00,199586.40,
212,103,936,185,73,3,189,3,62758.80,442482.30,439982.30
213,103,936,185,73,3,251,3,84735.30,442482.30,439982.30
214,104,800,430,71,3,87,2,32253.00,302406.00,301156.00
215,104,800,430,71,3,66,2,43319.90,302406.00,301156.00
216,104,800,430,71,3,252,2,75630.10,302406.00,301156.00
217,105,453,313,55,1,95,1,20061.60,63107.20,61857.20
218,105,453,313,55,1,88,1,21728.20,63107.20,61857.20
219,105,453,313,55,1,231,1,21317.40,63107.20,61857.20
220,106,1532,491,41,2,37,2,36387.00,194719.20,193469.20
221,106,1532,491,41,2,195,2,24770.20,194719.20,193469.20
222,106,1532,491,41,2,191,2,36202.40,194719.20,193469.20
223,107,1799,874,43,2,240,1,75630.10,114842.00,112342.00
224,107,1799,874,43,2,177,1,39211.90,114842.00,112342.00
225,108,886,234,70,3,59,3,48945.00,365843.40,
226,108,886,234,70,3,15,3,32939.40,365843.40,
227,108,886,234,70,3,55,3,40063.40,365843.40,
228,109,1071,524,53,1,154,3,17823.00,53469.00,
229,110,273,260,71,3,68,1,53329.90,78100.10,76850.10
230,110,273,260,71,3,195,1,24770.20,78100.10,76850.10
231,111,147,246,73,3,109,3,23491.00,336671.40,333671.40
232,111,147,246,73,3,71,3,48893.00,336671.40,333671.40
233,111,147,246,73,3,128,3,39839.80,336671.40,333671.40
234,112,1773,557,43,2,109,1,23491.00,90409.80,89159.80
235,112,1773,557,43,2,86,1,24064.30,90409.80,89159.80
236,112,1773,557,43,2,129,1,42854.50,90409.80,89159.80
237,113,176,927,70,3,282,1,16922.10,16922.10,16076.00
238,114,1208,176,71,3,214,2,78456.30,156912.60,155662.60
239,115,1787,217,56,1,190,1,33062.90,57837.00,54837.00
240,115,1787,217,56,1,31,1,24774.10,57837.00,54837.00
241,116,1277,80,72,3,142,3,16529.50,108006.60,106756.60
242,116,1277,80,72,3,151,3,19472.70,108006.60,106756.60
243,117,264,524,39,2,86,3,24064.30,156312.00,
244,117,264,524,39,2,29,3,28039.70,156312.00,
245,118,15,912,53,1,30,2,32435.00,180276.20,177776.20
246,118,15,912,53,1,186,2,36072.40,180276.20,177776.20
247,118,15,912,53,1,96,2,21630.70,180276.20,177776.20
248,119,881,741,53,1,248,3,75630.10,226890.30,223890.30
249,120,534,936,39,2,21,2,32305.00,196570.40,194070.40
250,120,534,936,39,2,71,2,48893.00,196570.40,194070.40
251,120,534,936,39,2,285,2,17087.20,196570.40,194070.40
252,121,997,196,41,2,219,3,144385.80,433157.40,430157.40
253,122,244,148,26,4,269,3,13154.70,138301.80,
254,122,244,148,26,4,18,3,32945.90,138301.80,
255,123,1245,32,72,3,47,1,40024.40,40024.40,38023.18
256,124,1746,850,43,2,55,2,40063.40,151015.80,148015.80
257,124,1746,850,43,2,167,2,35444.50,151015.80,148015.80
258,125,1548,941,26,4,180,2,30079.40,168654.20,165654.20
259,125,1548,941,26,4,32,2,27907.10,168654.20,165654.20
260,125,1548,941,26,4,168,2,26340.60,168654.20,165654.20
261,126,468,925,40,2,95,2,20061.60,40123.20,38919.50
262,127,348,245,41,2,40,2,51456.60,267906.60,266656.60
263,127,348,245,41,2,226,2,33560.80,267906.60,266656.60
264,127,348,245,41,2,75,2,48935.90,267906.60,266656.60
265,128,227,401,40,2,55,2,40063.40,234795.60,232295.60
266,128,227,401,40,2,127,2,37310.00,234795.60,232295.60
267,128,227,401,40,2,47,2,40024.40,234795.60,232295.60
268,129,1752,840,55,1,238,1,95722.90,207425.40,204425.40
269,129,1752,840,55,1,186,1,36072.40,207425.40,204425.40
270,129,1752,840,55,1,256,1,75630.10,207425.40,204425.40
271,130,64,847,53,1,94,2,21689.20,168911.60,166411.60
272,130,64,847,53,1,45,2,36257.00,168911.60,166411.60
273,130,64,847,53,1,173,2,26509.60,168911.60,166411.60
274,131,1132,964,54,1,62,3,43300.40,304047.90,301547.90
275,131,1132,964,54,1,179,3,58048.90,304047.90,301547.90
276,132,1419,517,56,1,264,2,13159.90,163807.80,
277,132,1419,517,56,1,81,2,32357.00,163807.80,
278,132,1419,517,56,1,37,2,36387.00,163807.80,
279,133,11,180,72,3,184,2,58178.90,222024.40,
280,133,11,180,72,3,2,2,28743.00,222024.40,
281,133,11,180,72,3,83,2,24090.30,222024.40,
282,134,1305,353,56,1,87,1,32253.00,32253.00,30640.35
283,135,215,808,43,2,167,1,35444.50,92471.60,89471.60
284,135,215,808,43,2,33,1,32308.90,92471.60,89471.60
285,135,215,808,43,2,34,1,24718.20,92471.60,89471.60
286,136,1157,288,54,1,188,2,55537.30,144918.80,141918.80
287,136,1157,288,54,1,282,2,16922.10,144918.80,141918.80
288,137,482,4,55,1,95,1,20061.60,20061.60,
289,138,1250,154,26,4,261,1,13590.20,13590.20,12910.69
290,139,387,418,72,3,95,1,20061.60,71372.60,
291,139,387,418,72,3,113,1,33436.00,71372.60,
292,139,387,418,72,3,146,1,17875.00,71372.60,
293,140,1800,593,43,2,62,2,43300.40,194435.80,193185.80
294,140,1800,593,43,2,145,2,16607.50,194435.80,193185.80
295,140,1800,593,43,2,130,2,37310.00,194435.80,193185.80
296,141,1525,489,25,4,199,1,24822.20,24822.20,24077.53
297,142,901,594,54,1,190,1,33062.90,58277.70,57027.70
298,142,901,594,54,1,207,1,25214.80,58277.70,57027.70
299,143,1878,361,40,2,176,1,33560.80,33560.80,32553.98
300,144,538,611,39,2,201,1,24718.20,41805.40,
301,144,538,611,39,2,285,1,17087.20,41805.40,
302,145,1382,140,40,2,252,3,75630.10,338820.30,337570.30
303,145,1382,140,40,2,127,3,37310.00,338820.30,337570.30
304,146,1684,646,32,4,28,3,24900.20,74700.60,72200.60
305,147,753,842,71,3,53,2,36335.00,150467.20,
306,147,753,842,71,3,65,2,38898.60,150467.20,
307,148,1256,751,43,2,52,3,51404.60,347657.70,346407.70
308,148,1256,751,43,2,48,3,51326.60,347657.70,346407.70
309,148,1256,751,43,2,270,3,13154.70,347657.70,346407.70
310,149,1467,827,73,3,212,1,59434.70,84428.50,83178.50
311,149,1467,827,73,3,205,1,24993.80,84428.50,83178.50
312,150,512,61,32,4,277,1,8633.30,33403.50,32401.40
313,150,512,61,32,4,195,1,24770.20,33403.50,32401.40
314,151,812,809,71,3,224,1,220123.80,252943.60,
315,151,812,809,71,3,86,1,24064.30,252943.60,
316,151,812,809,71,3,281,1,8755.50,252943.60,
317,152,1353,379,54,1,96,2,21630.70,43261.40,40261.40
318,153,1338,900,26,4,209,1,39839.80,39839.80,38644.61
319,154,394,688,72,3,78,1,32305.00,65865.80,64615.80
320,154,394,688,72,3,176,1,33560.80,65865.80,64615.80
321,155,155,794,56,1,267,3,10060.70,30182.10,28673.00
322,156,1872,3,43,2,221,2,219733.80,439467.60,436467.60
323,157,2,443,70,3,116,2,35319.70,113274.20,110774.20
324,157,2,443,70,3,231,2,21317.40,113274.20,110774.20
325,158,503,868,25,4,29,1,28039.70,82469.40,81219.40
326,158,503,868,25,4,175,1,30339.40,82469.40,81219.40
327,158,503,868,25,4,83,1,24090.30,82469.40,81219.40
328,159,22,963,70,3,49,3,36335.00,344373.90,
329,159,22,963,70,3,214,3,78456.30,344373.90,
330,160,1875,204,53,1,14,1,28749.50,28749.50,27887.02
331,161,360,919,27,4,138,3,16633.50,124211.10,
332,161,360,919,27,4,19,3,24770.20,124211.10,
333,162,1421,405,72,3,77,1,24142.30,24142.30,22452.34
334,163,1204,591,54,1,115,3,33436.00,100308.00,
335,164,1884,214,25,4,111,3,21760.70,65282.10,62782.10
336,165,1383,777,41,2,6,2,32958.90,138587.80,135587.80
337,165,1383,777,41,2,53,2,36335.00,138587.80,135587.80
338,166,94,906,71,3,191,3,36202.40,208915.20,205915.20
339,166,94,906,71,3,113,3,33436.00,208915.20,205915.20
340,167,1223,236,27,4,86,2,24064.30,48128.60,45128.60
341,168,613,610,43,2,107,3,20022.60,124881.90,123631.90
342,168,613,610,43,2,102,3,21604.70,124881.90,123631.90
343,169,515,409,25,4,81,3,32357.00,97071.00,94071.00
344,170,1330,638,43,2,250,3,95722.90,370890.00,367890.00
345,170,1330,638,43,2,32,3,27907.10,370890.00,367890.00
346,171,545,469,56,1,260,2,13518.70,131718.60,128718.60
347,171,545,469,56,1,3,2,32932.90,131718.60,128718.60
348,171,545,469,56,1,143,2,19407.70,131718.60,128718.60
349,172,1736,149,39,2,21,1,32305.00,90584.00,87584.00
350,172,1736,149,39,2,226,1,33560.80,90584.00,87584.00
351,172,1736,149,39,2,34,1,24718.20,90584.00,87584.00
352,173,1922,184,26,4,108,2,21591.70,43183.40,
353,174,1317,33,72,3,43,2,40284.40,80568.80,79318.80
354,175,1830,129,54,1,23,3,27935.70,144381.90,141881.90
355,175,1830,129,54,1,110,3,20191.60,144381.90,141881.90
356,176,1694,825,72,3,286,3,17182.10,357084.00,354084.00
357,176,1694,825,72,3,215,3,66526.20,357084.00,354084.00
358,176,1694,825,72,3,118,3,35319.70,357084.00,354084.00
359,177,271,135,27,4,191,3,36202.40,174454.80,171454.80
360,177,271,135,27,4,91,3,21949.20,174454.80,171454.80
361,178,1182,657,53,1,182,1,39341.90,39341.90,37374.81
362,179,281,438,53,1,108,1,21591.70,21591.70,20512.12
363,180,911,321,54,1,90,2,32435.00,148449.60,147199.60
364,180,911,321,54,1,101,2,20035.60,148449.60,147199.60
365,180,911,321,54,1,85,2,21754.20,148449.60,147199.60
366,181,1855,544,70,3,234,1,95722.90,95722.90,
367,182,1267,527,26,4,169,3,26379.60,339541.80,338291.80
368,182,1267,527,26,4,210,3,59304.70,339541.80,338291.80
369,182,1267,527,26,4,4,3,27496.30,339541.80,338291.80
370,183,1714,503,71,3,123,3,42854.50,128563.50,126063.50
371,184,585,651,54,1,179,1,58048.90,58048.90,
372,185,852,770,27,4,41,3,36647.00,109941.00,
373,186,487,12,43,2,189,3,62758.80,227740.50,224740.50
374,186,487,12,43,2,274,3,13154.70,227740.50,224740.50
375,187,1597,486,41,2,43,1,40284.40,125019.70,
376,187,1597,486,41,2,239,1,84735.30,125019.70,
377,188,1072,827,32,4,229,1,42536.00,84176.30,82926.30
378,188,1072,827,32,4,102,1,21604.70,84176.30,82926.30
379,188,1072,827,32,4,101,1,20035.60,84176.30,82926.30
380,189,640,442,41,2,170,1,35483.50,106354.30,103854.30
381,189,640,442,41,2,121,1,37310.00,106354.30,103854.30
382,189,640,442,41,2,176,1,33560.80,106354.30,103854.30
383,190,1151,365,32,4,261,2,13590.20,66125.80,
384,190,1151,365,32,4,135,2,19472.70,66125.80,
385,191,37,904,25,4,246,1,95722.90,95722.90,94472.90
386,192,1583,715,70,3,231,1,21317.40,145583.10,
387,192,1583,715,70,3,42,1,39530.40,145583.10,
388,192,1583,715,70,3,255,1,84735.30,145583.10,
389,193,766,349,32,4,32,2,27907.10,162448.00,
390,193,766,349,32,4,72,2,53316.90,162448.00,
391,194,1720,274,25,4,108,2,21591.70,43183.40,41933.40
392,195,1059,551,41,2,114,2,35319.70,346847.80,344347.80
393,195,1059,551,41,2,76,2,53368.90,346847.80,344347.80
394,195,1059,551,41,2,251,2,84735.30,346847.80,344347.80
395,196,368,540,70,3,152,1,24930.10,24930.10,
396,197,167,403,25,4,58,3,43293.90,375960.00,372960.00
397,197,167,403,25,4,54,3,39360.10,375960.00,372960.00
398,197,167,403,25,4,225,3,42666.00,375960.00,372960.00
399,198,1689,289,73,3,66,3,43319.90,212386.20,211136.20
400,198,1689,289,73,3,13,3,27475.50,212386.20,211136.20
401,199,1909,710,32,4,141,2,19394.70,382124.60,379124.60
402,199,1909,710,32,4,215,2,66526.20,382124.60,379124.60
403,199,1909,710,32,4,233,2,105141.40,382124.60,379124.60
404,200,1044,734,56,1,19,2,24770.20,49540.40,47063.38
405,201,1551,929,72,3,22,1,24814.40,43396.60,41226.77
406,201,1551,929,72,3,200,1,18582.20,43396.60,41226.77
407,202,1229,286,55,1,91,2,21949.20,157783.60,156533.60
408,202,1229,286,55,1,192,2,43423.90,157783.60,156533.60
409,202,1229,286,55,1,260,2,13518.70,157783.60,156533.60
410,203,31,752,32,4,43,2,40284.40,80568.80,
411,204,284,764,70,3,235,1,84735.30,84735.30,81735.30
412,205,1481,881,40,2,259,1,13971.10,52686.40,50186.40
413,205,1481,881,40,2,201,1,24718.20,52686.40,50186.40
414,205,1481,881,40,2,262,1,13997.10,52686.40,50186.40
415,206,1465,768,43,2,171,3,26275.60,78826.80,75826.80
416,207,1398,137,25,4,179,3,58048.90,174146.70,171146.70
417,208,1074,600,54,1,149,3,16633.50,166865.40,163865.40
418,208,1074,600,54,1,73,3,38988.30,166865.40,163865.40
419,209,1359,89,41,2,137,2,19498.70,234777.40,
420,209,1359,89,41,2,271,2,13154.70,234777.40,
421,209,1359,89,41,2,251,2,84735.30,234777.40,
422,210,1431,528,43,2,142,2,16529.50,76268.40,
423,210,1431,528,43,2,102,2,21604.70,76268.40,
424,211,1729,919,40,2,133,1,19433.70,19433.70,
425,212,809,547,73,3,30,2,32435.00,206736.40,204236.40
426,212,809,547,73,3,114,2,35319.70,206736.40,204236.40
427,212,809,547,73,3,174,2,35613.50,206736.40,204236.40
428,213,166,839,43,2,286,1,17182.10,25815.40,25040.94
429,213,166,839,43,2,277,1,8633.30,25815.40,25040.94
430,214,1394,613,27,4,245,3,105141.40,443987.70,440987.70
431,214,1394,613,27,4,123,3,42854.50,443987.70,440987.70
432,215,1223,682,32,4,256,2,75630.10,151260.20,
433,216,897,116,70,3,222,2,144645.80,322558.60,321308.60
434,216,897,116,70,3,138,2,16633.50,322558.60,321308.60
435,217,339,250,54,1,187,1,43293.90,103095.20,
436,217,339,250,54,1,1,1,27470.30,103095.20,
437,217,339,250,54,1,24,1,32331.00,103095.20,
438,218,303,917,43,2,134,3,16607.50,49822.50,48572.50
439,219,212,72,72,3,241,2,105141.40,317486.00,316236.00
440,219,212,72,72,3,156,2,24852.10,317486.00,316236.00
441,219,212,72,72,3,14,2,28749.50,317486.00,316236.00
442,220,348,116,32,4,60,2,53381.90,106763.80,105513.80
443,221,789,637,43,2,289,1,8131.50,125446.10,
444,221,789,637,43,2,234,1,95722.90,125446.10,
445,221,789,637,43,2,108,1,21591.70,125446.10,
446,222,428,371,72,3,215,1,66526.20,119895.10,
447,222,428,371,72,3,76,1,53368.90,119895.10,
448,223,629,102,55,1,22,1,24814.40,87588.80,86338.80
449,223,629,102,55,1,90,1,32435.00,87588.80,86338.80
450,223,629,102,55,1,175,1,30339.40,87588.80,86338.80
451,224,1237,227,72,3,117,2,33436.00,66872.00,
452,225,1298,460,70,3,288,1,4865.90,67795.00,65295.00
453,225,1298,460,70,3,132,1,42854.50,67795.00,65295.00
454,225,1298,460,70,3,104,1,20074.60,67795.00,65295.00
455,226,961,232,43,2,185,2,32932.90,65865.80,62865.80
456,227,1869,968,55,1,202,3,18478.20,55434.60,52934.60
457,228,1587,754,55,1,67,2,48906.00,184659.80,182159.80
